left_elbow,right_elbow,avg_elbow,hip_angle,label
178.40403088685844,176.79851132191894,177.60127110438867,169.32041478753248,1
178.3586900567228,176.51975778011055,177.43922391841667,169.78560762712317,1
178.38960081116343,176.34408159961416,177.3668412053888,170.46003876905,1
178.24666240045482,176.152095151766,177.1993787761104,171.59711877176127,1
178.15954931457844,176.16274164435748,177.16114547946796,172.49175748870536,1
178.02578592648715,176.4340914764512,177.22993870146917,173.1896427416142,1
178.01000147803495,176.55239561984445,177.2811985489397,174.04335292915573,1
177.95272722733412,176.5192409325893,177.23598407996172,174.7688704801567,1
177.91638143395616,176.45888713738898,177.18763428567257,175.69227177270525,1
177.86401351420383,176.34353693325934,177.1037752237316,176.8857672878264,1
177.5048199596942,176.21377173868552,176.85929584918986,178.16779129862354,1
177.32443691786324,176.10237429225717,176.7134056050602,179.5413006148548,1
177.24157360135325,175.92318746241483,176.58238053188404,179.86463216944725,1
176.74904009070892,175.90678149760285,176.32791079415588,179.2115060127028,1
175.9863915135916,175.92739460721876,175.95689306040518,178.9390716419917,1
175.62723480710306,175.89930152163686,175.76326816436995,178.49112134474038,1
175.55776319154435,175.76181835766465,175.65979077460452,178.31680099410386,1
175.52727084409673,175.68766059829667,175.60746572119672,178.2485370966517,1
175.50988693342612,175.6902171610589,175.6000520472425,178.04303811252768,1
175.40997354150974,175.73102518434112,175.57049936292543,177.8936030057977,1
175.50264761787338,175.77710614763996,175.63987688275665,177.92655226196152,1
175.58056776139443,175.81517367868366,175.69787072003905,177.91253187442936,1
175.5030277841335,175.81798764837816,175.66050771625584,177.72737354779315,1
175.07342435767572,175.66771547127692,175.37056991447633,177.54304976905775,1
174.58471844577383,175.55139835312798,175.0680583994509,177.47315342661358,1
174.28551339507192,175.39517982514278,174.84034661010736,177.43227556089784,1
174.24555615889824,175.3590250911617,174.80229062502997,177.37389374037164,1
174.1919009115629,175.3404742212149,174.7661875663889,177.2758796232828,1
174.07539652039156,175.3616052966115,174.71850090850154,177.17702892059592,1
173.74126166823964,175.4142879205147,174.57777479437718,177.09116432435422,1
173.60296176142865,175.4666655807228,174.5348136710757,177.11775180046286,1
173.43772624846136,175.58966592718448,174.51369608782292,177.1773249917846,1
173.0297480576115,175.13861386707288,174.0841809623422,177.44794492476956,1
171.12892976146136,174.0510002317574,172.58996499660938,177.56203997793506,1
169.09356018024442,171.28454770447905,170.18905394236174,177.58560990337608,1
166.81977914735518,167.47550753952862,167.1476433434419,177.4756833154197,1
163.86450982291672,163.58344041907802,163.72397512099735,177.92829162382918,1
160.57488220721726,159.521384563406,160.04813338531164,178.17085605157567,1
157.7520672762817,156.33580623751595,157.04393675689883,178.33570739445125,1
153.96488819712252,152.98084135427402,153.47286477569827,177.69756541942473,1
149.30993978480757,150.14892375567925,149.72943177024342,176.3891702540408,1
143.6279960766855,145.5438991286108,144.58594760264816,177.10064688986427,1
141.35404371616696,141.09005538182666,141.2220495489968,175.70995380502623,1
138.7129484260511,136.42488583543042,137.56891713074077,174.5394733040947,1
130.60471674754427,128.42359618757072,129.51415646755748,174.802573624087,1
125.78183946314587,121.6289647201889,123.7054020916674,175.24082243295427,1
121.40034952492874,116.31052832777213,118.85543892635044,175.1607590615832,1
122.11311386680218,113.71286501752223,117.9129894421622,174.04258348920757,1
120.51642566718498,112.31044664044391,116.41343615381444,173.49068065567374,1
113.2306496064267,109.55219507920103,111.39142234281385,173.29808856156387,1
101.91862712552675,102.58987334486828,102.25425023519752,169.71181540626654,1
90.28299050654732,97.04115061664247,93.6620705615949,168.53631160869534,1
80.92985927737584,95.19406690353883,88.06196309045734,167.45289522626084,1
69.42603403413338,107.34763674294437,88.38683538853888,166.12961090134783,1
68.36732599092316,98.55720437604523,83.46226518348419,165.16950650050813,1
65.57264862895113,101.88666886529269,83.7296587471219,165.2038787087801,1
65.84498571950671,106.83357766303014,86.33928169126843,165.93979385877142,1
68.37861046753741,106.37551413513641,87.3770623013369,166.199894045332,1
68.94229959409043,97.69616191113104,83.31923075261074,166.80763206320282,1
67.6345387676757,93.88011877499481,80.75732877133527,166.47418489139952,1
67.00156247820208,98.41761660622942,82.70958954221575,168.51811580316837,1
87.40286488807972,106.03458308537996,96.71872398672984,173.3841251002069,1
102.16942734750349,113.09829084692927,107.63385909721637,175.94694510819787,1
111.63360639591083,119.27462011379693,115.45411325485388,177.5075632461385,1
115.7377431623486,121.68812965262981,118.7129364074892,178.42577300938498,1
120.3821954920595,126.25052399794849,123.316359745004,178.80403946864146,1
125.72655130313483,129.79027177824491,127.75841154068988,176.74401499084104,1
130.04788420593792,133.92637896290742,131.98713158442268,174.15223564947564,1
138.2300757689822,139.38463238738439,138.8073540781833,170.75376927383874,1
144.28949751615534,143.2831486987684,143.78632310746187,169.14109889753988,1
148.48814462739125,146.3858118951964,147.43697826129383,169.32205807642072,1
150.7156881006124,149.3066257280729,150.01115691434265,170.01052750392947,1
156.4722523299919,152.79139032928052,154.6318213296362,170.39534134740055,1
160.16966733040562,155.1701861747236,157.6699267525646,172.26925703790351,1
162.59711528741798,156.99904572484616,159.79808050613207,173.74190706032002,1
164.00718636287812,158.80874745872296,161.40796691080055,174.9604063033833,1
165.19373634649185,161.0005092800344,163.09712281326313,175.25903758744525,1
166.28111381600468,163.1042776696843,164.69269574284448,176.1108314385245,1
167.61973530430504,165.77240424241964,166.69606977336235,176.60347067192566,1
170.05575649490197,169.05739576760493,169.55657613125345,177.21304236357,1
171.73416839201826,172.48007941498773,172.107123903503,177.83883831863938,1
174.30644685946262,174.05713474031063,174.18179079988664,178.263753077467,1
175.71739595077702,176.87748181399593,176.29743888238647,178.35819308517242,1
175.92632956828675,177.10077846612552,176.51355401720613,178.5718275168637,1
176.19742717818121,177.4962959422588,176.84686156022002,178.50986135124506,1
176.15382534204156,177.3501731705726,176.75199925630707,178.8018804623771,1
176.06084123554953,177.20379927574024,176.63232025564488,178.39176041086378,1
175.85037509982385,177.1351284942626,176.49275179704324,178.32496718880955,1
175.6370602103564,176.91555907444476,176.27630964240058,177.95854942455884,1
175.47912438117007,176.79063049669327,176.13487743893165,177.77016840111204,1
174.6934632201311,176.68376108087276,175.6886121505019,175.63826599206013,1
174.2383523150276,176.63506486571958,175.4367085903736,174.27114177257027,1
174.72338341903327,177.02861067088241,175.87599704495784,175.97414855576247,1
175.01273570088506,177.28773093331256,176.1502333170988,176.90917783553925,1
175.15534015982666,177.34518227736493,176.2502612185958,177.3752134773371,1
175.4303831592147,177.31564059737156,176.37301187829314,177.58328065748785,1
175.6106515000729,177.30835419401166,176.45950284704227,177.68829093678562,1
175.71082031474836,177.30509864197754,176.50795947836295,177.75019587167887,1
175.77297342545918,177.31861277245997,176.54579309895956,177.78965849875638,1
175.80126609630165,177.32349575493217,176.5623809256169,177.80340229250967,1
175.8116943046317,177.3302410195649,176.5709676620983,177.80978044218622,1
174.62399887331395,176.9743128550462,175.79915586418008,177.0514137068121,1
174.01058389792618,176.73818800987604,175.3743859539011,176.7344252528821,1
173.15638401031066,176.37380174515664,174.76509287773365,176.21460701299083,1
172.4983009361558,175.87596149833846,174.18713121724713,175.10278549226302,1
171.9407069180003,175.34191790654194,173.64131241227113,173.77394130154198,1
170.57392323386995,173.5660278376875,172.06997553577872,173.14134734290695,1
167.85221474692915,172.04104231472343,169.94662853082627,172.0973681985451,1
165.25579941580412,169.59169071328895,167.42374506454655,171.4085903144327,1
161.1957727065236,167.5314858590856,164.3636292828046,171.63085044937742,1
160.4868636342242,164.08085372547222,162.2838586798482,171.97768902406955,1
159.29314943262753,160.03167452366156,159.66241197814455,172.2715308300921,1
155.70237513777656,156.04618376539963,155.8742794515881,172.59759635590947,1
152.60914624992952,153.19912352277802,152.90413488635377,173.30186472422218,1
150.55602842657356,150.35793903085596,150.45698372871476,174.06116783021935,1
148.69062420234076,148.14995179253427,148.42028799743753,173.51344752059035,1
144.71973340289242,145.60169916597584,145.16071628443413,173.01942621478537,1
138.61293982128214,141.81380371620895,140.21337176874556,175.3694052752484,1
136.5848901120382,137.32888067174122,136.95688539188973,174.36563765513858,1
133.64082543307336,131.686363552136,132.66359449260466,172.36030621484434,1
129.0706492441205,128.35041791705848,128.71053358058947,172.44048663523222,1
123.00423091733066,122.85420176573764,122.92921634153416,173.7612070489965,1
120.6608986326465,119.48068691625949,120.070792774453,172.43939627083657,1
122.05426905586882,114.98048444011687,118.51737674799284,171.34640275076117,1
120.34868083591981,114.46947404280708,117.40907743936344,170.93165283483398,1
114.91338706157703,111.58548367296068,113.24943536726886,169.19585415985108,1
107.20646350594211,106.24934081950477,106.72790216272344,169.04195837385308,1
87.47530693184281,100.40805336002082,93.94168014593181,168.7794606786958,1
78.39655986390609,98.61289306656367,88.50472646523488,166.85628635571138,1
72.355116035771,93.91843891141349,83.13677747359225,166.05023745885453,1
67.81426479012269,88.71985998965961,78.26706238989115,164.2275635827303,1
67.58215089186127,101.64214118755689,84.61214603970907,163.2204251322177,1
64.29855303382038,99.36677082149534,81.83266192765785,163.86123851466445,1
62.89229662614046,97.8172445888775,80.35477060750898,164.41615425192145,1
65.28872512059613,102.07774360065538,83.68323436062576,164.35916333616325,1
65.48954225655908,103.26580712573121,84.37767469114515,164.45938786530445,1
67.38904397002253,103.31524616817295,85.35214506909773,164.08501277376263,1
65.82849137175978,94.18740935472063,80.00795036324021,164.06848196954982,1
66.23364819645656,103.70150004309986,84.9675741197782,164.2699009158339,1
71.07991802562462,106.37087427024804,88.72539614793632,165.96193613384187,1
95.83620618085438,115.30353737132036,105.56987177608737,171.74573472061212,1
109.25128473917664,118.87705165486888,114.06416819702275,174.28230106959336,1
113.32299398349997,122.66078310206669,117.99188854278333,176.2439575797225,1
121.01717853346531,126.98777737324335,124.00247795335433,175.42949170043062,1
124.86991749340724,130.20143057508622,127.53567403424674,175.27986826918766,1
128.6829736050402,136.19527873809096,132.4391261715656,175.03452307438886,1
132.80342851110373,139.3243050002603,136.063866755682,175.22003074849925,1
139.23301579905365,142.69777835762255,140.9653970783381,174.93190218197503,1
145.1097326676502,147.0668376632902,146.0882851654702,174.51446799442454,1
149.9282783841779,149.96536476025273,149.9468215722153,173.86083575981417,1
153.4655872225151,153.0156679622136,153.24062759236435,173.06748816347087,1
155.83009321898953,155.23335902102207,155.5317261200058,172.88644230214044,1
158.08554626288338,157.30271250249703,157.69412938269022,173.55263638208478,1
160.2267279853712,159.66575740837436,159.9462426968728,172.62563994894595,1
161.78077206008288,161.50129985815875,161.6410359591208,172.40889235765306,1
163.91450507532804,163.00409183873603,163.45929845703205,172.8766039278878,1
165.91066590000327,165.09121490351376,165.5009404017585,173.91130790377727,1
168.46163938496005,169.2246404981351,168.84313994154758,175.17901341327658,1
170.95029305177707,172.05493856464045,171.50261580820876,175.79415133706013,1
173.4958686602466,173.7199786905078,173.6079236753772,176.378258611646,1
174.36870724614377,174.79720616662073,174.58295670638225,176.9157934825374,1
174.84276572569777,175.8093616544235,175.32606369006064,177.0236919002398,1
175.02020126639684,176.48770681454008,175.75395404046844,177.53271900761163,1
174.87749761869776,177.19240815401074,176.03495288635423,177.28699025044435,1
174.73320429308387,177.6223590575195,176.17778167530167,176.90998596162257,1
174.69474565207628,177.7893435451841,176.24204459863017,176.4706110042812,1
174.94109955591244,177.76900735923218,176.3550534575723,176.026765196023,1
174.94357557989895,177.88972633810394,176.41665095900146,176.141467282383,1
174.91396198359357,177.87994515088792,176.39695356724076,176.1444236782268,1
174.8630486282558,177.8299278971569,176.34648826270634,176.21531457703867,1
174.88930131108162,177.7938370750888,176.3415691930852,176.24756625642172,1
174.91678710804854,177.7773879469481,176.34708752749833,176.24140219881093,1
174.91294704307225,177.7703431595468,176.34164510130952,176.22868447045832,1
174.91867347645882,177.79396286542396,176.3563181709414,176.2367890540582,1
174.9105878507881,177.82485253653468,176.3677201936614,176.22552689471723,1
174.9042551436333,177.82870431205333,176.3664797278433,176.21670882233028,1
174.87526442928086,177.82525622461063,176.35026032694574,176.23330243198492,1
174.85668255513792,177.82574709223562,176.34121482368676,176.23889542863762,1
174.67165716729852,177.60645991621155,176.13905854175505,176.21925802589436,1
174.48822998804386,177.52463470321612,176.00643234563,175.87882041107252,1
174.26275866366723,177.28389144641935,175.7733250550433,175.53151583492823,1
174.13259904806446,177.1036807651179,175.61813990659118,175.18327124141152,1
174.00063249851218,177.02371155500913,175.51217202676065,174.70791599296305,1
173.90770548544626,176.84044254153346,175.37407401348986,174.280543486623,1
173.75607234212,176.68558611460114,175.22082922836057,173.78659208664556,1
173.61397120205942,176.51126484169572,175.06261802187757,173.3811416230229,1
173.46564803253978,176.3081524857818,174.88690025916077,173.06837614956146,1
172.61441191895082,176.13572665270138,174.3750692858261,172.67779670382131,1
170.55653831069907,175.51182590450338,173.03418210760123,172.06072928970042,1
168.45549064878645,174.52092981622468,171.48821023250557,171.52643148460692,1
165.96619541226875,172.8940472231827,169.4301213177257,171.64173167922533,1
163.89679812565876,169.92695020752186,166.9118741665903,171.82073115195143,1
162.3625858353482,166.72408994461125,164.54333788997974,171.6544448381553,1
159.91273238158553,162.79880263894916,161.35576751026736,172.1286286053432,1
158.17744852305026,159.99611737473654,159.08678294889341,172.52099687545382,1
155.94258439459713,156.5452815511386,156.24393297286787,171.74051018724782,1
154.01702187881506,154.03625940484866,154.02664064183188,171.2267174397972,1
151.36859454438377,151.36015398599392,151.36437426518884,171.30544224828049,1
147.68400818411507,147.2174113911965,147.4507097876558,170.9551038824339,1
143.89611546230338,144.61349452887185,144.25480499558762,170.21435713246817,1
138.68502610392548,140.26334205992703,139.47418408192624,170.2717952856441,1
136.00885770756943,135.66066290685185,135.83476030721064,168.89011082854313,1
132.26668119348608,131.63686854824027,131.95177487086318,168.88946852128828,1
129.04068098792845,129.34217616953165,129.19142857873004,167.93433123109784,1
126.39295915713316,125.48832974076316,125.94064444894816,167.4888912052519,1
124.12178253076054,121.68735855914721,122.90457054495388,167.00978404761665,1
118.45874353335698,116.47793771325591,117.46834062330645,167.19395465947952,1
115.54495319486155,114.14471365304453,114.84483342395305,166.96871304410612,1
106.74635252260816,111.72736903573401,109.23686077917108,165.45509582485894,1
91.91582195670873,107.19070885455011,99.55326540562942,165.95114461620656,1
84.83256869274408,101.44084390353223,93.13670629813815,165.3013780174115,1
77.72813820530351,98.07137450403117,87.89975635466735,164.3991070573499,1
71.76405205796792,93.98082596076404,82.87243900936598,163.23450562170015,1
69.050540905649,91.2025722571129,80.12655658138095,162.8436459501,1
68.29215960695522,100.74101043551399,84.5165850212346,163.4011092617868,1
67.9943437135291,107.78645909800446,87.89040140576678,164.21312113905375,1
67.14221788576359,106.26556556804164,86.70389172690261,164.40490561138597,1
67.38470824996777,106.07098167286595,86.72784496141686,164.3944167829043,1
68.38673061851969,106.87303163335216,87.62988112593592,164.06919932390556,1
69.82492424342068,93.6767674504863,81.7508458469535,163.76375508243584,1
70.40107856328669,84.37262120594505,77.38684988461587,163.72198509230654,1
68.24968836661343,86.47365136652473,77.36166986656909,164.57246729971828,1
69.31963474732194,91.31296277724978,80.31629876228587,166.65183666648346,1
84.61927754234624,100.01762121889783,92.31844938062204,169.00219127448023,1
94.64166985807961,107.74987555220969,101.19577270514465,173.20556926236716,1
104.89475340221044,113.45045531902953,109.17260436061999,174.96212310489844,1
114.49827566752734,119.17152452241957,116.83490009497345,174.53133515538534,1
121.63073917539485,124.09145632544984,122.86109775042235,174.88121573730726,1
125.22810075841358,127.4558531260717,126.34197694224264,175.8434123918956,1
130.13416381845425,131.69726985316348,130.91571683580887,174.7898742854525,1
134.36014988811382,138.05335740360772,136.20675364586077,173.36299730869982,1
138.0279269055694,140.99622908053408,139.51207799305172,172.68493527511833,1
141.2846334087256,144.37792636871848,142.83127988872204,173.83465478177092,1
145.07520843595537,147.3481163884669,146.21166241221113,174.63556833209464,1
150.0471694578929,148.81424915637407,149.4307093071335,174.5206736805769,1
153.11597821732596,150.99008730850042,152.05303276291318,174.0820707279003,1
156.038137137977,153.50044108457084,154.7692891112739,174.47603754385165,1
158.26225220838325,156.18210330294565,157.22217775566446,175.2899202292669,1
161.22429379468323,157.8043456347057,159.51431971469447,175.56052013026553,1
162.7252892585842,160.40967963329985,161.56748444594203,175.92658050007327,1
166.54276445293308,164.7504301698563,165.6465973113947,176.8926612714295,1
168.94173732772998,166.7355353348787,167.83863633130434,177.01640594563557,1
170.93235407697017,168.8319387628056,169.88214641988787,176.14817210296823,1
171.99704808464475,170.2654308069345,171.13123944578962,177.96252917681434,1
173.40596218856112,172.25199077578276,172.82897648217192,178.30609797423733,1
174.6398808023696,174.7293859324537,174.68463336741166,179.22922087559175,1
176.32205231764297,176.43246537317856,176.37725884541078,179.21076988978302,1
176.51878205465997,177.59515917062146,177.05697061264073,179.4360688246423,1
176.8415362246526,178.04447146892625,177.44300384678942,179.47168495232123,1
177.23595862391167,179.04762443545516,178.14179152968342,179.1662746423032,1
176.81113214766486,178.5319421018834,177.67153712477415,179.10639676750637,1
176.479578418172,178.20436375309387,177.34197108563293,179.0956410206029,1
176.2726898603343,178.03333871386783,177.1530142871011,178.86116912261716,1
176.10549674732962,177.9973125729809,177.05140466015524,178.78925638969952,1
175.99857906581835,178.020102225402,177.00934064561017,178.76067346920473,1
175.8645331310846,177.99990370606773,176.93221841857616,178.76569751047364,1
175.7487186068478,177.91118829328965,176.82995345006873,178.7966549927066,1
175.66394694173422,177.8183826187669,176.74116478025056,178.8002583248568,1
175.5791249555629,177.74043776975662,176.65978136265977,178.76558800301703,1
175.52069758342068,177.7183814691258,176.61953952627323,178.7218625424013,1
175.4558653516128,177.68765341269017,176.57175938215147,178.67122269193456,1
175.22148970967916,178.93505257220616,177.07827114094266,177.8056075244226,1
174.56846658259988,178.8434614304123,176.7059640065061,176.8186243719673,1
173.9380885399298,178.8605944681148,176.3993415040223,175.48704215959415,1
173.31276855101478,178.56415384804095,175.93846119952786,174.15747251792035,1
173.03070081600293,178.4303009876269,175.73050090181493,173.0215727610129,1
172.42513572390286,177.89366987468688,175.15940279929487,171.6895335607001,1
171.02248430986717,175.84382165234146,173.4331529811043,170.6935565395157,1
167.8735782192197,172.588745667231,170.23116194322535,170.55870662617278,1
166.08797837865288,169.04451764401114,167.566248011332,170.73100386868026,1
163.64406382113185,167.19620366183645,165.42013374148416,171.47567286295484,1
161.36147726166516,163.81557304039697,162.58852515103106,172.3002402711481,1
159.95557002045797,160.50531421938757,160.23044211992277,173.4008150065187,1
157.38508468180743,156.40433464409514,156.8947096629513,173.38222016583367,1
154.942065752355,154.1426490926321,154.54235742249355,173.0138972503288,1
153.10018390068706,151.4453788519657,152.27278137632638,172.24109397731146,1
150.19971210839313,149.39792651721808,149.79881931280562,171.85461563699113,1
146.48805330433322,145.9438864549192,146.21596987962621,171.1281061570888,1
143.05679077145763,144.00755135166406,143.53217106156086,173.11835377663013,1
137.5446712652163,139.78583257467503,138.66525191994566,173.54031941990027,1
134.42622259330284,133.35627380961674,133.8912482014598,173.95275993067096,1
128.54478006042024,127.8108962150403,128.17783813773028,174.5847073919762,1
124.12292254650426,123.3175898979053,123.72025622220477,174.20951908372294,1
121.11276635465795,119.02012641562436,120.06644638514115,173.5623210315881,1
119.18363456078882,116.19451981173441,117.68907718626161,172.9579979618536,1
115.07372696669766,112.81312197002146,113.94342446835955,171.72104974551192,1
108.86210794840446,107.4397022062808,108.15090507734263,170.50471054691593,1
100.17572001458814,104.11612203488359,102.14592102473586,170.23907017352914,1
88.26621479638233,99.68807685378148,93.9771458250819,170.51965379255861,1
77.64658472211994,93.35807628270938,85.50233050241465,168.88740146783854,1
71.15505262982118,110.95775069640281,91.056401663112,166.0539436029912,1
66.81426492189847,109.84297742104096,88.3286211714697,165.95898022752547,1
65.13194304529915,105.59336787051306,85.3626554579061,165.06354833882025,1
63.73316300948486,96.35701183775149,80.04508742361817,164.85139986870837,1
65.83009557119188,100.9322048995427,83.38115023536729,163.7876617085692,1
66.56349805776371,96.47450389083545,81.51900097429959,163.6308005193338,1
67.53317540274138,99.38985153403523,83.4615134683883,162.69050735053668,1
66.26881449609633,101.25921009088522,83.76401229349077,163.3893465724641,1
64.76484918233639,94.2765079279196,79.520678555128,164.83278028389051,1
70.7534540180129,95.85741199992057,83.30543300896673,167.93840537723685,1
92.58658464673255,105.69382742464008,99.1402060356863,171.64953162804173,1
106.76639297928203,112.74427009215525,109.75533153571864,174.47024131854045,1
113.88507596362386,117.04651543280829,115.46579569821608,175.06367578490907,1
120.62805210650265,121.91049834561956,121.2692752260611,174.95303482430384,1
125.04544260208978,127.00410972061374,126.02477616135175,174.71259012966453,1
124.71526608030018,126.92611439790413,125.82069023910216,175.75797573868095,1
128.4721429893028,129.98734848253926,129.22974573592103,174.66209831912388,1
131.84482780133348,135.58696838799773,133.7158980946656,175.11260925073447,1
136.91521270384453,139.93817402315398,138.42669336349925,175.80013565938012,1
141.46991039047745,144.15497424074115,142.8124423156093,175.03815827039483,1
146.61287426769007,148.31224091911855,147.4625575934043,174.5145329749957,1
152.95051467785402,151.80982746550202,152.38017107167803,173.81763301113756,1
155.6838813607569,153.6391963688021,154.66153886477952,172.53877277779503,1
158.00151724773005,155.7139770994847,156.85774717360738,172.10490187479888,1
160.92996239343015,157.39212144880045,159.1610419211153,171.64640822135422,1
161.97474567198716,160.06294253733202,161.0188441046596,171.48023065603272,1
164.67661023942782,162.60994495483337,163.64327759713058,172.89575225872784,1
167.30227320225484,166.009787975861,166.65603058905793,173.851283688063,1
169.8359823616686,169.1780315215865,169.50700694162754,174.95881423091382,1
171.24541528811207,170.7293434387566,170.98737936343434,175.66006075136687,1
172.17245564110993,171.9770115546377,172.07473359787383,176.90606357673846,1
173.3075882938643,172.8757685037172,173.09167839879075,176.8844159992633,1
174.409159960231,173.92011330604635,174.16463663313868,177.68012342244467,1
174.0862722381743,174.36763511130795,174.22695367474114,177.09729901717995,1
173.859099154968,175.0274228375585,174.44326099626323,176.97281580965367,1
173.6976746394413,176.0695798752234,174.88362725733236,176.327070246621,1
173.65203146096283,176.39067727214277,175.0213543665528,175.91524303951763,1
